Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2480,25.2355,25.0968,24.3446,24.1323,24.3531,24.8274,24.7787,24.7145,24.6325,24.7709,24.6853

1.8520,25.2237,25.0791,24.3363,24.1524,24.3571,24.8099,24.7943,24.7466,24.6297,24.7782,24.6874

2.8520,25.2385,25.1143,24.3356,24.1536,24.3564,24.8200,24.7945,24.7274,24.6397,24.7737,24.6925

3.8520,25.2019,25.0826,24.3389,24.1399,24.3654,24.8202,24.7824,24.7403,24.6257,24.7803,24.6839

4.8530,25.2284,25.0758,24.3415,24.1496,24.3500,24.8306,24.7919,24.7224,24.6291,24.7765,24.6863

5.8520,25.2155,25.0870,24.3357,24.1448,24.3622,24.8182,24.7974,24.7356,24.6290,24.7769,24.6871

6.8530,25.2152,25.0923,24.3448,24.1496,24.3656,24.8142,24.7995,24.7282,24.6335,24.7712,24.6887

7.8520,25.2498,25.0928,24.3363,24.1331,24.3576,24.8313,24.7817,24.7227,24.6339,24.7770,24.6882

8.8520,25.2379,25.1008,24.3349,24.1453,24.3632,24.8151,24.7887,24.7140,24.6364,24.7646,24.6875

9.8520,25.2375,25.0775,24.3498,24.1409,24.3678,24.8133,24.8133,24.7226,24.6347,24.7680,24.6904

10.8530,25.2141,25.0854,24.3356,24.1484,24.3606,24.8069,24.7800,24.7271,24.6288,24.7670,24.6823

11.8520,25.2249,25.0775,24.3186,24.1499,24.3692,24.7992,24.7964,24.7203,24.6280,24.7598,24.6820

12.8530,25.2186,25.0766,24.3173,24.1401,24.3570,24.8393,24.7774,24.7330,24.6219,24.7862,24.6824

13.8530,25.2453,25.1004,24.3430,24.1350,24.3534,24.8277,24.7866,24.7204,24.6354,24.7741,24.6890

14.8520,25.2282,25.0915,24.3383,24.1360,24.3487,24.8130,24.7790,24.7270,24.6286,24.7700,24.6827

15.8520,25.2124,25.0856,24.3410,24.1500,24.3835,24.8038,24.7953,24.7320,24.6345,24.7679,24.6879

16.8520,25.2178,25.0866,24.3486,24.1259,24.3519,24.8097,24.7643,24.7166,24.6262,24.7631,24.6777

17.8530,25.2381,25.0698,24.3298,24.1280,24.3761,24.8054,24.7780,24.7242,24.6284,24.7648,24.6812

18.8520,25.2231,25.0707,24.3439,24.1407,24.3780,24.8169,24.7909,24.7366,24.6313,24.7767,24.6876

19.8520,25.2110,25.0801,24.3241,24.1317,24.3586,24.8175,24.7708,24.7278,24.6211,24.7727,24.6777

20.8520,25.2333,25.0925,24.3422,24.1356,24.3361,24.8139,24.7874,24.7213,24.6280,24.7676,24.6828

21.8530,25.2313,25.0903,24.3489,24.1353,24.3608,24.8279,24.8071,24.7192,24.6333,24.7735,24.6901

22.8530,25.2305,25.0886,24.3397,24.1449,24.3609,24.8115,24.7836,24.6981,24.6329,24.7548,24.6822

23.8530,25.2412,25.0757,24.3405,24.1476,24.3367,24.8203,24.7830,24.7315,24.6283,24.7759,24.6845

24.8530,25.2049,25.0963,24.3431,24.1531,24.3629,24.8019,24.7802,24.7211,24.6320,24.7615,24.6829

25.8520,25.2349,25.0658,24.3367,24.1150,24.3575,24.8074,24.7837,24.7327,24.6220,24.7700,24.6792

26.8520,25.2277,25.0867,24.3236,24.1425,24.3699,24.8252,24.7761,24.7213,24.6301,24.7733,24.6841

27.8520,25.2195,25.0743,24.3452,24.1462,24.3712,24.8142,24.7911,24.7041,24.6313,24.7592,24.6832

28.8520,25.2146,25.0774,24.3332,24.1559,24.3686,24.8055,24.7842,24.7058,24.6299,24.7557,24.6807

29.8520,25.2220,25.0961,24.3424,24.1420,24.3533,24.8158,24.7742,24.7227,24.6312,24.7692,24.6836

30.8530,25.2179,25.1054,24.3371,24.1163,24.3451,24.8159,24.7748,24.7034,24.6244,24.7597,24.6770

