Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8660,-0.0393,-0.0013,60.8897,0.3245

2.2930,-0.0169,0.0450,Inf,0.0000

3.2930,0.4163,1.3673,0.0000,0.3516

4.2940,0.5907,1.1924,60.9084,0.3513

5.2940,0.6774,1.0997,60.9135,0.3379

6.2930,0.7444,1.1563,60.8587,0.3475

7.2930,0.7908,1.1461,60.9036,0.3283

8.2940,0.8311,1.1924,60.7556,0.3103

9.2940,0.8554,1.1255,61.0460,0.3516

10.2930,0.8792,1.1718,60.9270,0.3381

11.2930,0.9935,1.1821,60.6108,0.3118

12.2930,1.1019,1.1666,60.7279,0.2960

13.2930,1.0770,1.1100,61.0554,0.3333

14.2930,1.0755,1.1769,61.0688,0.3427

15.2930,1.0915,1.2644,60.6804,0.3151

16.2930,1.0895,1.1358,60.9954,0.3362

17.2930,1.0890,1.1409,60.8274,0.3256

18.2930,1.0855,1.1563,60.8306,0.3300

19.2940,1.0944,1.2181,60.8969,0.3462

20.2930,1.0919,1.1461,60.8372,0.3357

21.2930,1.0870,1.1306,60.8009,0.2931

22.2930,1.0890,1.1872,60.7966,0.3333

23.2930,1.0924,1.1461,60.8869,0.3489

24.2930,1.0890,1.1409,60.8790,0.3346

25.2930,1.0765,1.1358,60.9322,0.3268

26.2930,1.0770,1.1409,60.9482,0.3500

27.2930,1.0994,1.3724,61.0102,0.3271

28.2930,1.1402,1.5782,60.7681,0.3079

29.2930,1.1735,1.5628,60.7053,0.3030

30.2930,1.2162,1.5885,60.9294,0.3483

31.2930,1.2604,1.5885,60.7416,0.3314

32.2930,1.2987,1.5834,60.8102,0.3386

33.2930,1.3385,1.5577,60.7029,0.3076

34.2930,1.3812,1.5834,61.0261,0.3388

35.2930,1.4240,1.5782,60.8500,0.3449

36.2940,1.4647,1.5628,60.9473,0.3464

37.2930,1.4836,1.5679,60.6975,0.3146

38.2930,1.4831,1.5731,60.8905,0.3310

39.2930,1.4821,1.5525,60.9729,0.3307

40.2930,1.4771,1.5371,60.8481,0.3180

41.2940,1.4722,1.5371,60.6035,0.3094

42.2930,1.4677,1.5371,60.8375,0.3449

43.2930,1.4692,1.5731,60.7270,0.3170

44.2930,1.4637,1.5268,60.9451,0.3151

45.2930,1.4563,1.5011,60.8281,0.3335

46.2930,1.4488,1.4856,60.8989,0.3370

47.2930,1.4394,1.4702,60.8968,0.3119

48.2930,1.4334,1.5114,60.7963,0.3371

49.2930,1.4264,1.4805,60.8485,0.2933

50.2930,1.4210,1.4805,60.8169,0.3315

