Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.9240,24.4034,24.7098,23.9365,24.3010,24.0493,24.0171,24.7221,24.2417,24.2800,24.1294,24.2976

2.5820,24.4616,24.6980,23.9753,24.2797,24.0570,23.9686,24.7268,24.2120,24.2943,24.0903,24.2974

3.5820,24.4323,24.6977,23.9509,24.3064,24.0461,23.9984,24.7331,24.2177,24.2867,24.1080,24.2978

4.5830,24.4039,24.7159,23.9705,24.2887,24.0631,23.9799,24.7306,24.2338,24.2884,24.1068,24.2983

5.5830,24.4349,24.7147,23.9575,24.2818,24.0553,23.9872,24.7383,24.2397,24.2888,24.1134,24.3012

6.5820,24.4283,24.7131,23.9781,24.2825,24.0610,23.9763,24.7301,24.2378,24.2926,24.1071,24.3009

7.5820,24.4223,24.7211,23.9700,24.3118,24.0625,23.9670,24.7277,24.2365,24.2976,24.1018,24.3024

8.5820,24.4441,24.7095,23.9343,24.2899,24.0575,23.9795,24.7487,24.2305,24.2871,24.1050,24.2993

9.5820,24.4335,24.7054,23.9572,24.2829,24.0501,23.9707,24.7612,24.2307,24.2858,24.1007,24.2989

10.5830,24.3987,24.6969,23.9284,24.2981,24.0645,23.9983,24.7569,24.2144,24.2773,24.1064,24.2945

11.5820,24.4313,24.7289,23.9589,24.2960,24.0394,23.9699,24.7454,24.2319,24.2909,24.1009,24.3002

12.5820,24.4226,24.7059,23.9472,24.3127,24.0402,23.9678,24.7484,24.2477,24.2857,24.1078,24.2990

13.5820,24.4593,24.7190,23.9428,24.2988,24.0566,23.9592,24.7317,24.2145,24.2953,24.0868,24.2977

14.5820,24.4395,24.7366,23.9643,24.3014,24.0400,23.9833,24.7328,24.2334,24.2964,24.1083,24.3039

15.5820,24.4385,24.7251,23.9726,24.2979,24.0622,24.0093,24.7445,24.2390,24.2993,24.1242,24.3111

16.5820,24.4413,24.7155,23.9527,24.2926,24.0551,23.9591,24.7406,24.2475,24.2914,24.1033,24.3005

